Label,Type,Symbol,Description,Name on GPS,Comment,Latitude,Longitude,Elevation,Distance to Active Point,Bearing
,,City (Small),,,,44.4952910,-73.0038986,,0000.0000,0000.0000
,,City (Small),,,,44.4428910,-72.9768986,,0000.0000,0000.0000
,,City (Small),,,,44.5045910,-72.9976986,,0000.0000,0000.0000
,,City (Small),,,,44.5075910,-72.9611986,,0000.0000,0000.0000
,,City (Small),,,,44.5058910,-72.9935986,,0000.0000,0000.0000
,,City (Small),,,,44.5132910,-73.1493986,,0000.0000,0000.0000
,,City (Small),,,,44.5060910,-72.9899986,,0000.0000,0000.0000
,,City (Small),,,,44.5026910,-73.0065986,,0000.0000,0000.0000
,,City (Small),,,,44.6322910,-73.1154986,,0000.0000,0000.0000
,,City (Small),,,,44.7034910,-73.1790986,,0000.0000,0000.0000
,,City (Small),,,,44.6334910,-73.2736985,,0000.0000,0000.0000
,,City (Small),,,,44.9990909,-72.6749987,,0000.0000,0000.0000
,,City (Small),,,,44.6298910,-73.1164986,,0000.0000,0000.0000
,,City (Small),,,,44.6286910,-73.1161986,,0000.0000,0000.0000
,,City (Small),,,,44.6233910,-73.1158986,,0000.0000,0000.0000
,,City (Small),,,,44.6273910,-73.1174986,,0000.0000,0000.0000
,,City (Small),,,,44.4468910,-73.1037986,,0000.0000,0000.0000
,,City (Small),,,,44.4499910,-73.1102986,,0000.0000,0000.0000
,,City (Small),,,,44.4463910,-73.1086986,,0000.0000,0000.0000
,,City (Small),,,,44.4463910,-73.1086986,,0000.0000,0000.0000
,,City (Small),,,,44.4463910,-73.1086986,,0000.0000,0000.0000
,,City (Small),,,,44.4443910,-73.1117986,,0000.0000,0000.0000
,,City (Small),,,,44.4111910,-73.0611986,,0000.0000,0000.0000
,,City (Small),,,,44.4480910,-73.0730986,,0000.0000,0000.0000
,,City (Small),,,,44.4586910,-73.0864986,,0000.0000,0000.0000
,,City (Small),,,,44.4438910,-73.1120986,,0000.0000,0000.0000
,,City (Small),,,,44.4501910,-73.1101986,,0000.0000,0000.0000
,,City (Small),,,,44.4477910,-73.0835986,,0000.0000,0000.0000
,,City (Small),,,,44.4477910,-73.0835986,,0000.0000,0000.0000
,,City (Small),,,,44.4455910,-73.1082986,,0000.0000,0000.0000
,,City (Small),,,,44.4466910,-73.1362986,,0000.0000,0000.0000
,,City (Small),,,,44.4381910,-73.0632986,,0000.0000,0000.0000
,,City (Small),,,,44.4377910,-73.1119986,,0000.0000,0000.0000
,,City (Small),,,,44.4502910,-73.1099986,,0000.0000,0000.0000
,,City (Small),,,,44.4458910,-73.1099986,,0000.0000,0000.0000
,,City (Small),,,,44.4405910,-73.0732986,,0000.0000,0000.0000
,,City (Small),,,,44.4465910,-73.1032986,,0000.0000,0000.0000
,,City (Small),,,,44.4530910,-73.1110986,,0000.0000,0000.0000
,,City (Small),,,,44.4376910,-73.0683986,,0000.0000,0000.0000
,,City (Small),,,,44.4518910,-73.1107986,,0000.0000,0000.0000
,,City (Small),,,,44.4499910,-73.1112986,,0000.0000,0000.0000
,,City (Small),,,,44.4387910,-73.0716986,,0000.0000,0000.0000
,,City (Small),,,,44.4451910,-73.1094986,,0000.0000,0000.0000
,,City (Small),,,,44.4451910,-73.1094986,,0000.0000,0000.0000
,,City (Small),,,,44.4408910,-73.1152986,,0000.0000,0000.0000
,,City (Small),,,,44.4412910,-73.0652986,,0000.0000,0000.0000
,,City (Small),,,,44.4481910,-73.1149986,,0000.0000,0000.0000
,,City (Small),,,,44.4423910,-73.0574986,,0000.0000,0000.0000
,,City (Small),,,,44.4375910,-73.1142986,,0000.0000,0000.0000
,,City (Small),,,,44.4509910,-73.1090986,,0000.0000,0000.0000
,,City (Small),,,,44.4761910,-73.1133986,,0000.0000,0000.0000
,,City (Small),,,,44.4610910,-73.1231986,,0000.0000,0000.0000
,,City (Small),,,,44.4610910,-73.1231986,,0000.0000,0000.0000
,,City (Small),,,,44.4521910,-73.1333986,,0000.0000,0000.0000
,,City (Small),,,,44.4757910,-73.1134986,,0000.0000,0000.0000
,,City (Small),,,,44.4465910,-73.1199986,,0000.0000,0000.0000
,,City (Small),,,,44.4580910,-73.1285986,,0000.0000,0000.0000
,,City (Small),,,,44.4498910,-73.1098986,,0000.0000,0000.0000
,,City (Small),,,,44.4751910,-73.1137986,,0000.0000,0000.0000
,,City (Small),,,,44.4751910,-73.1137986,,0000.0000,0000.0000
,,City (Small),,,,44.4751910,-73.1137986,,0000.0000,0000.0000
,,City (Small),,,,44.4552910,-73.1233986,,0000.0000,0000.0000
,,City (Small),,,,44.4314910,-73.1090986,,0000.0000,0000.0000
,,City (Small),,,,44.4485910,-73.1101986,,0000.0000,0000.0000
,,City (Small),,,,44.4559910,-73.0921986,,0000.0000,0000.0000
,,City (Small),,,,44.4473910,-73.0486986,,0000.0000,0000.0000
,,City (Small),,,,44.4613910,-73.1267986,,0000.0000,0000.0000
,,City (Small),,,,44.4529910,-73.1101986,,0000.0000,0000.0000
,,City (Small),,,,44.4429910,-73.1273986,,0000.0000,0000.0000
,,City (Small),,,,44.4446910,-73.1125986,,0000.0000,0000.0000
,,City (Small),,,,44.4469910,-73.1085986,,0000.0000,0000.0000
,,City (Small),,,,44.4459910,-73.1138986,,0000.0000,0000.0000
,,City (Small),,,,44.4446910,-73.1158986,,0000.0000,0000.0000
,,City (Small),,,,44.4415910,-73.1220986,,0000.0000,0000.0000
,,City (Small),,,,44.4538910,-73.0725986,,0000.0000,0000.0000
,,City (Small),,,,44.4914910,-73.1862986,,0000.0000,0000.0000
,,City (Small),,,,44.4922910,-73.1817986,,0000.0000,0000.0000
,,City (Small),,,,44.4919910,-73.1801986,,0000.0000,0000.0000
,,City (Small),,,,44.4916910,-73.1894986,,0000.0000,0000.0000
,,City (Small),,,,44.4953910,-73.1791986,,0000.0000,0000.0000
,,City (Small),,,,44.4907910,-73.1870986,,0000.0000,0000.0000
,,City (Small),,,,44.4922910,-73.1812986,,0000.0000,0000.0000
,,City (Small),,,,44.3615910,-73.2304986,,0000.0000,0000.0000
,,City (Small),,,,44.4972910,-73.1847986,,0000.0000,0000.0000
,,City (Small),,,,44.4966910,-73.1814986,,0000.0000,0000.0000
,,City (Small),,,,44.4922910,-73.1801986,,0000.0000,0000.0000
,,City (Small),,,,44.4917910,-73.1896986,,0000.0000,0000.0000
,,City (Small),,,,44.4914910,-73.1856986,,0000.0000,0000.0000
,,City (Small),,,,44.4958910,-73.1934986,,0000.0000,0000.0000
,,City (Small),,,,44.4896910,-73.1884986,,0000.0000,0000.0000
,,City (Small),,,,44.4896910,-73.1851986,,0000.0000,0000.0000
,,City (Small),,,,44.4957910,-73.1858986,,0000.0000,0000.0000
,,City (Small),,,,44.4956910,-73.1854986,,0000.0000,0000.0000
,,City (Small),,,,44.4900910,-73.1866986,,0000.0000,0000.0000
,,City (Small),,,,44.5016910,-73.0988986,,0000.0000,0000.0000
,,City (Small),,,,44.4903910,-73.1953986,,0000.0000,0000.0000
,,City (Small),,,,44.4907910,-73.1849986,,0000.0000,0000.0000
,,City (Small),,,,44.4971910,-73.1853986,,0000.0000,0000.0000
,,City (Small),,,,44.4976910,-73.1951986,,0000.0000,0000.0000
,,City (Small),,,,44.4976910,-73.1951986,,0000.0000,0000.0000
,,City (Small),,,,44.4976910,-73.1951986,,0000.0000,0000.0000
,,City (Small),,,,44.4903910,-73.1866986,,0000.0000,0000.0000
,,City (Small),,,,44.4928910,-73.1755986,,0000.0000,0000.0000
,,City (Small),,,,44.4904910,-73.1866986,,0000.0000,0000.0000
,,City (Small),,,,44.4924910,-73.1911986,,0000.0000,0000.0000
,,City (Small),,,,44.4924910,-73.1911986,,0000.0000,0000.0000
,,City (Small),,,,44.4924910,-73.1911986,,0000.0000,0000.0000
,,City (Small),,,,44.5682910,-72.5860988,,0000.0000,0000.0000
,,City (Small),,,,44.2666910,-73.2204986,,0000.0000,0000.0000
,,City (Small),,,,44.4986910,-73.1839986,,0000.0000,0000.0000
,,City (Small),,,,43.1384912,-72.5072989,,0000.0000,0000.0000
,,City (Small),,,,44.4047910,-72.3092989,,0000.0000,0000.0000
,,City (Small),,,,44.4986910,-73.1839986,,0000.0000,0000.0000
,,City (Small),,,,44.4981910,-73.1959986,,0000.0000,0000.0000
,,City (Small),,,,44.4928910,-73.1905986,,0000.0000,0000.0000
,,City (Small),,,,44.4991910,-73.1841986,,0000.0000,0000.0000
,,City (Small),,,,44.4905910,-73.1866986,,0000.0000,0000.0000
,,City (Small),,,,44.3409910,-72.7600987,,0000.0000,0000.0000
,,City (Small),,,,44.4929910,-73.1864986,,0000.0000,0000.0000
,,City (Small),,,,44.4906910,-73.1866986,,0000.0000,0000.0000
,,City (Small),,,,44.8105909,-72.2035989,,0000.0000,0000.0000
,,City (Small),,,,44.4909910,-73.1866986,,0000.0000,0000.0000
,,City (Small),,,,44.4938910,-73.1947986,,0000.0000,0000.0000
,,City (Small),,,,44.5022910,-73.1828986,,0000.0000,0000.0000
,,City (Small),,,,44.4968910,-73.1795986,,0000.0000,0000.0000
,,City (Small),,,,44.4932910,-73.1927986,,0000.0000,0000.0000
,,City (Small),,,,44.4932910,-73.1929986,,0000.0000,0000.0000
,,City (Small),,,,44.4903910,-73.1835986,,0000.0000,0000.0000
,,City (Small),,,,44.4902910,-73.1869986,,0000.0000,0000.0000
,,City (Small),,,,44.5011910,-73.1809986,,0000.0000,0000.0000
,,City (Small),,,,44.4923910,-73.1882986,,0000.0000,0000.0000
,,City (Small),,,,44.9992909,-71.7052990,,0000.0000,0000.0000
,,City (Small),,,,44.9995909,-71.7077990,,0000.0000,0000.0000
,,City (Small),,,,44.7533909,-71.6320991,,0000.0000,0000.0000
,,City (Small),,,,44.8154909,-71.8815990,,0000.0000,0000.0000
,,City (Small),,,,44.8132909,-71.8813990,,0000.0000,0000.0000
,,City (Small),,,,44.8132909,-71.8811990,,0000.0000,0000.0000
,,City (Small),,,,44.8129909,-71.8813990,,0000.0000,0000.0000
,,City (Small),,,,44.8148909,-71.8812990,,0000.0000,0000.0000
,,City (Small),,,,44.8150909,-71.8804990,,0000.0000,0000.0000
,,City (Small),,,,44.8124909,-71.8816990,,0000.0000,0000.0000
,,City (Small),,,,44.8180909,-71.8872990,,0000.0000,0000.0000
,,City (Small),,,,44.8140909,-71.8809990,,0000.0000,0000.0000
,,City (Small),,,,44.8134909,-71.8807990,,0000.0000,0000.0000
,,City (Small),,,,44.8124909,-71.8818990,,0000.0000,0000.0000
,,City (Small),,,,44.8215909,-71.8938990,,0000.0000,0000.0000
,,City (Small),,,,44.9963909,-71.5370991,,0000.0000,0000.0000
,,City (Small),,,,44.9995909,-71.5396991,,0000.0000,0000.0000
,,City (Small),,,,44.9964909,-71.5379991,,0000.0000,0000.0000
,,City (Small),,,,45.0117909,-71.6121991,,0000.0000,0000.0000
,,City (Small),,,,45.0082909,-71.5070991,,0000.0000,0000.0000
,,City (Small),,,,44.9962909,-71.5357991,,0000.0000,0000.0000
,,City (Small),,,,44.9303909,-71.5399991,,0000.0000,0000.0000
,,City (Small),,,,44.9953909,-71.5376991,,0000.0000,0000.0000
,,City (Small),,,,44.4343910,-71.8790990,,0000.0000,0000.0000
,,City (Small),,,,44.4352910,-71.8797990,,0000.0000,0000.0000
,,City (Small),,,,44.4397910,-71.8784990,,0000.0000,0000.0000
,,City (Small),,,,44.4297910,-71.8919990,,0000.0000,0000.0000
,,City (Small),,,,44.4264910,-71.8906990,,0000.0000,0000.0000
,,City (Small),,,,44.4504910,-71.9246990,,0000.0000,0000.0000
,,City (Small),,,,44.6398909,-71.8917990,,0000.0000,0000.0000
,,City (Small),,,,44.4147910,-71.7144991,,0000.0000,0000.0000
,,City (Small),,,,44.5643909,-71.5606991,,0000.0000,0000.0000
,,City (Small),,,,44.5663909,-71.5643991,,0000.0000,0000.0000
,,City (Small),,,,44.5587909,-71.6001991,,0000.0000,0000.0000
,,City (Small),,,,44.8168909,-71.8796990,,0000.0000,0000.0000
,,City (Small),,,,44.8153909,-71.8824990,,0000.0000,0000.0000
,,City (Small),,,,44.8140909,-71.8809990,,0000.0000,0000.0000
,,City (Small),,,,44.4240910,-71.6881991,,0000.0000,0000.0000
,,City (Small),,,,44.4629910,-71.6832991,,0000.0000,0000.0000
,,City (Small),,,,44.4717910,-71.7363991,,0000.0000,0000.0000
,,City (Small),,,,44.6675909,-71.6493991,,0000.0000,0000.0000
,,City (Small),,,,44.4745910,-71.8674990,,0000.0000,0000.0000
,,City (Small),,,,45.0022909,-71.7582990,,0000.0000,0000.0000
,,City (Small),,,,45.0018909,-71.8001990,,0000.0000,0000.0000
,,City (Small),,,,45.0055909,-71.7705990,,0000.0000,0000.0000
,,City (Small),,,,44.7819909,-72.8028987,,0000.0000,0000.0000
,,City (Small),,,,44.8276909,-72.7790987,,0000.0000,0000.0000
,,City (Small),,,,44.7825909,-72.8016987,,0000.0000,0000.0000
,,City (Small),,,,44.9728909,-72.9105986,,0000.0000,0000.0000
,,City (Small),,,,44.7842909,-72.8027987,,0000.0000,0000.0000
,,City (Small),,,,44.7820909,-72.8015987,,0000.0000,0000.0000
,,City (Small),,,,44.7846909,-72.8010987,,0000.0000,0000.0000
,,City (Small),,,,44.9052909,-72.8067987,,0000.0000,0000.0000
,,City (Small),,,,44.9347909,-72.8121987,,0000.0000,0000.0000
,,City (Small),,,,44.9825909,-72.7191987,,0000.0000,0000.0000
,,City (Small),,,,44.9346909,-72.7096987,,0000.0000,0000.0000
,,City (Small),,,,44.9340909,-72.7101987,,0000.0000,0000.0000
,,City (Small),,,,44.9338909,-72.7105987,,0000.0000,0000.0000
,,City (Small),,,,44.9724909,-72.7662987,,0000.0000,0000.0000
,,City (Small),,,,44.7849909,-72.8587987,,0000.0000,0000.0000
,,City (Small),,,,44.9087909,-72.8016987,,0000.0000,0000.0000
,,City (Small),,,,44.9050909,-72.8060987,,0000.0000,0000.0000
,,City (Small),,,,44.9064909,-72.8014987,,0000.0000,0000.0000
,,City (Small),,,,44.9212909,-72.7506987,,0000.0000,0000.0000
,,City (Small),,,,44.9063909,-72.8051987,,0000.0000,0000.0000
,,City (Small),,,,44.9130909,-72.7966987,,0000.0000,0000.0000
,,City (Small),,,,44.9097909,-72.8033987,,0000.0000,0000.0000
,,City (Small),,,,44.9068909,-72.8163987,,0000.0000,0000.0000
,,City (Small),,,,44.9098909,-72.7982987,,0000.0000,0000.0000
,,City (Small),,,,44.8839909,-72.6592987,,0000.0000,0000.0000
,,City (Small),,,,44.9125909,-72.7999987,,0000.0000,0000.0000
,,City (Small),,,,44.9050909,-72.8060987,,0000.0000,0000.0000
,,City (Small),,,,44.9051909,-72.8069987,,0000.0000,0000.0000
,,City (Small),,,,44.9053909,-72.8058987,,0000.0000,0000.0000
,,City (Small),,,,44.4033910,-72.9902986,,0000.0000,0000.0000
,,City (Small),,,,44.9209909,-72.7578987,,0000.0000,0000.0000
,,City (Small),,,,44.9212909,-72.7512987,,0000.0000,0000.0000
,,City (Small),,,,44.8720909,-72.7974987,,0000.0000,0000.0000
,,City (Small),,,,44.8720909,-72.7974987,,0000.0000,0000.0000
,,City (Small),,,,44.9042909,-72.7979987,,0000.0000,0000.0000
,,City (Small),,,,44.9073909,-72.8045987,,0000.0000,0000.0000
,,City (Small),,,,44.9075909,-72.8051987,,0000.0000,0000.0000
,,City (Small),,,,44.9081909,-72.8046987,,0000.0000,0000.0000
,,City (Small),,,,44.8965909,-72.7993987,,0000.0000,0000.0000
,,City (Small),,,,44.9122909,-72.7955987,,0000.0000,0000.0000
,,City (Small),,,,44.9040909,-72.8066987,,0000.0000,0000.0000
,,City (Small),,,,44.9042909,-72.8009987,,0000.0000,0000.0000
,,City (Small),,,,44.9061909,-72.8039987,,0000.0000,0000.0000
,,City (Small),,,,44.6635910,-73.0086986,,0000.0000,0000.0000
,,City (Small),,,,44.6654910,-73.0086986,,0000.0000,0000.0000
,,City (Small),,,,44.6651910,-73.0090986,,0000.0000,0000.0000
,,City (Small),,,,44.6651910,-73.0090986,,0000.0000,0000.0000
,,City (Small),,,,44.6651910,-73.0090986,,0000.0000,0000.0000
,,City (Small),,,,44.6821910,-73.0380986,,0000.0000,0000.0000
,,City (Small),,,,44.6958910,-73.1074986,,0000.0000,0000.0000
,,City (Small),,,,44.6748910,-73.0195986,,0000.0000,0000.0000
,,City (Small),,,,44.7601910,-73.0642986,,0000.0000,0000.0000
,,City (Small),,,,44.6634910,-73.0134986,,0000.0000,0000.0000
,,City (Small),,,,44.6532910,-73.0004986,,0000.0000,0000.0000
,,City (Small),,,,44.6927910,-73.1077986,,0000.0000,0000.0000
,,City (Small),,,,44.6567910,-73.0084986,,0000.0000,0000.0000
,,City (Small),,,,44.8016909,-72.9454986,,0000.0000,0000.0000
,,City (Small),,,,44.8004909,-72.9478986,,0000.0000,0000.0000
,,City (Small),,,,44.7815909,-72.9899986,,0000.0000,0000.0000
,,City (Small),,,,44.7850909,-72.8596987,,0000.0000,0000.0000
,,City (Small),,,,44.8020909,-72.9447986,,0000.0000,0000.0000
,,City (Small),,,,44.7509910,-72.9747986,,0000.0000,0000.0000
,,City (Small),,,,44.6704910,-72.9237986,,0000.0000,0000.0000
,,City (Small),,,,44.9841909,-72.9199986,,0000.0000,0000.0000
,,City (Small),,,,44.9905909,-72.8689986,,0000.0000,0000.0000
,,City (Small),,,,44.9965909,-72.8314987,,0000.0000,0000.0000
,,City (Small),,,,45.0021909,-72.9455986,,0000.0000,0000.0000
,,City (Small),,,,44.9824909,-72.9163986,,0000.0000,0000.0000
,,City (Small),,,,44.9169909,-72.9583986,,0000.0000,0000.0000
,,City (Small),,,,44.7223910,-73.1614986,,0000.0000,0000.0000
,,City (Small),,,,44.6963910,-73.1076986,,0000.0000,0000.0000
,,City (Small),,,,44.7494910,-73.0847986,,0000.0000,0000.0000
,,City (Small),,,,44.6917910,-73.1169986,,0000.0000,0000.0000
,,City (Small),,,,44.7352910,-73.1141986,,0000.0000,0000.0000
,,City (Small),,,,44.6929910,-73.1436986,,0000.0000,0000.0000
,,City (Small),,,,44.6912910,-73.1090986,,0000.0000,0000.0000
,,City (Small),,,,44.6910910,-73.1108986,,0000.0000,0000.0000
,,City (Small),,,,44.9277909,-73.1006986,,0000.0000,0000.0000
,,City (Small),,,,44.9412909,-73.0440986,,0000.0000,0000.0000
,,City (Small),,,,44.9412909,-73.0440986,,0000.0000,0000.0000
,,City (Small),,,,44.9423909,-73.0424986,,0000.0000,0000.0000
,,City (Small),,,,44.9390909,-73.0490986,,0000.0000,0000.0000
,,City (Small),,,,44.9741909,-73.1047986,,0000.0000,0000.0000
,,City (Small),,,,44.9383909,-73.0444986,,0000.0000,0000.0000
,,City (Small),,,,44.9800909,-73.1058986,,0000.0000,0000.0000
,,City (Small),,,,44.9990909,-72.9996986,,0000.0000,0000.0000
,,City (Small),,,,44.9380909,-73.0350986,,0000.0000,0000.0000
,,City (Small),,,,44.9310909,-73.0890986,,0000.0000,0000.0000
,,City (Small),,,,44.9394909,-73.0432986,,0000.0000,0000.0000
,,City (Small),,,,44.9394909,-73.0432986,,0000.0000,0000.0000
,,City (Small),,,,44.9252909,-73.0342986,,0000.0000,0000.0000
,,City (Small),,,,44.9384909,-73.0457986,,0000.0000,0000.0000
,,City (Small),,,,44.8819909,-72.6164987,,0000.0000,0000.0000
,,City (Small),,,,44.8783909,-72.6100987,,0000.0000,0000.0000
,,City (Small),,,,44.8815909,-72.5667987,,0000.0000,0000.0000
,,City (Small),,,,44.8998909,-72.6343987,,0000.0000,0000.0000
,,City (Small),,,,44.9012909,-72.6403987,,0000.0000,0000.0000
,,City (Small),,,,44.9012909,-72.6403987,,0000.0000,0000.0000
,,City (Small),,,,44.8793909,-72.6111987,,0000.0000,0000.0000
,,City (Small),,,,44.9061909,-72.8063987,,0000.0000,0000.0000
,,City (Small),,,,44.8866909,-72.6161987,,0000.0000,0000.0000
,,City (Small),,,,44.8849909,-72.5393988,,0000.0000,0000.0000
,,City (Small),,,,44.9005909,-72.6412987,,0000.0000,0000.0000
,,City (Small),,,,44.8798909,-72.6667987,,0000.0000,0000.0000
,,City (Small),,,,44.4044910,-72.9918986,,0000.0000,0000.0000
,,City (Small),,,,44.8442909,-72.6243987,,0000.0000,0000.0000
,,City (Small),,,,44.8790909,-72.6109987,,0000.0000,0000.0000
,,City (Small),,,,44.8777909,-72.6079987,,0000.0000,0000.0000
,,City (Small),,,,44.9949909,-72.6700987,,0000.0000,0000.0000
,,City (Small),,,,44.9835909,-72.6785987,,0000.0000,0000.0000
,,City (Small),,,,44.9783909,-72.6886987,,0000.0000,0000.0000
,,City (Small),,,,44.9967909,-72.6708987,,0000.0000,0000.0000
,,City (Small),,,,44.9944909,-72.6729987,,0000.0000,0000.0000
,,City (Small),,,,44.9651909,-72.6340987,,0000.0000,0000.0000
,,City (Small),,,,44.9982909,-72.6750987,,0000.0000,0000.0000
,,City (Small),,,,44.9970909,-72.6700987,,0000.0000,0000.0000
,,City (Small),,,,44.9953909,-72.6736987,,0000.0000,0000.0000
,,City (Small),,,,44.9907909,-72.6750987,,0000.0000,0000.0000
,,City (Small),,,,44.9907909,-72.6750987,,0000.0000,0000.0000
,,City (Small),,,,45.0075909,-72.6411987,,0000.0000,0000.0000
,,City (Small),,,,44.9966909,-72.6728987,,0000.0000,0000.0000
,,City (Small),,,,44.9898909,-72.6753987,,0000.0000,0000.0000
,,City (Small),,,,44.9889909,-72.6770987,,0000.0000,0000.0000
,,City (Small),,,,44.9963909,-72.6731987,,0000.0000,0000.0000
,,City (Small),,,,44.9968909,-72.6710987,,0000.0000,0000.0000
,,City (Small),,,,44.9968909,-72.6710987,,0000.0000,0000.0000
,,City (Small),,,,44.9951909,-72.6725987,,0000.0000,0000.0000
,,City (Small),,,,44.9588909,-72.6345987,,0000.0000,0000.0000
,,City (Small),,,,45.0021909,-72.6639987,,0000.0000,0000.0000
,,City (Small),,,,44.8832909,-73.0037986,,0000.0000,0000.0000
,,City (Small),,,,44.9032909,-72.9761986,,0000.0000,0000.0000
,,City (Small),,,,44.9024909,-72.9494986,,0000.0000,0000.0000
,,City (Small),,,,44.9024909,-72.9494986,,0000.0000,0000.0000
,,City (Small),,,,44.8836909,-72.9265986,,0000.0000,0000.0000
,,City (Small),,,,44.8813909,-72.9452986,,0000.0000,0000.0000
,,City (Small),,,,44.9092909,-72.9155986,,0000.0000,0000.0000
,,City (Small),,,,44.9091909,-72.9150986,,0000.0000,0000.0000
,,City (Small),,,,44.9029909,-72.9738986,,0000.0000,0000.0000
,,City (Small),,,,44.9006909,-72.9694986,,0000.0000,0000.0000
,,City (Small),,,,44.8109909,-73.0853986,,0000.0000,0000.0000
,,City (Small),,,,44.8107909,-73.0858986,,0000.0000,0000.0000
,,City (Small),,,,44.8068909,-73.0802986,,0000.0000,0000.0000
,,City (Small),,,,44.8410909,-73.0769986,,0000.0000,0000.0000
,,City (Small),,,,44.8118909,-73.0871986,,0000.0000,0000.0000
,,City (Small),,,,44.7787910,-73.0804986,,0000.0000,0000.0000
,,City (Small),,,,44.8187909,-73.1093986,,0000.0000,0000.0000
,,City (Small),,,,44.8076909,-73.0722986,,0000.0000,0000.0000
,,City (Small),,,,44.8150909,-73.0813986,,0000.0000,0000.0000
,,City (Small),,,,44.8112909,-73.0886986,,0000.0000,0000.0000
,,City (Small),,,,44.8107909,-73.0889986,,0000.0000,0000.0000
,,City (Small),,,,44.8347909,-73.0799986,,0000.0000,0000.0000
,,City (Small),,,,44.8112909,-73.0888986,,0000.0000,0000.0000
,,City (Small),,,,44.8039909,-73.0863986,,0000.0000,0000.0000
,,City (Small),,,,43.5406912,-72.3995989,,0000.0000,0000.0000
,,City (Small),,,,43.6280911,-72.4685989,,0000.0000,0000.0000
,,City (Small),,,,43.6271911,-72.4661989,,0000.0000,0000.0000
,,City (Small),,,,43.5681911,-72.4457989,,0000.0000,0000.0000
,,City (Small),,,,43.6202911,-72.4081989,,0000.0000,0000.0000
,,City (Small),,,,43.5404912,-72.3985989,,0000.0000,0000.0000
,,City (Small),,,,43.5407912,-72.3998989,,0000.0000,0000.0000
,,City (Small),,,,43.5652911,-72.4162989,,0000.0000,0000.0000
,,City (Small),,,,43.5380912,-72.3940989,,0000.0000,0000.0000
,,City (Small),,,,43.3957912,-72.7032988,,0000.0000,0000.0000
