Label,Type,Symbol,Description,Name on GPS,Comment,Easting,Northing,Zone,Elevation,Distance to Active Point,Bearing
,,City (Small),,,,705390.752,4976245.212,18T,,0000.0000,0000.0000
,,City (Small),,,,650594.595,4928408.780,18T,,0000.0000,0000.0000
,,City (Small),,,,721907.130,4965986.005,18T,,0000.0000,0000.0000
,,City (Small),,,,720916.550,4965785.034,18T,,0000.0000,0000.0000
,,City (Small),,,,721047.011,4965444.752,18T,,0000.0000,0000.0000
,,City (Small),,,,722998.493,4964422.259,18T,,0000.0000,0000.0000
,,City (Small),,,,707644.744,4891699.320,18T,,0000.0000,0000.0000
,,City (Small),,,,720832.575,4965003.635,18T,,0000.0000,0000.0000
,,City (Small),,,,720832.575,4965003.635,18T,,0000.0000,0000.0000
,,City (Small),,,,721085.283,4965712.988,18T,,0000.0000,0000.0000
,,City (Small),,,,721085.283,4965712.988,18T,,0000.0000,0000.0000
,,City (Small),,,,721072.144,4965634.684,18T,,0000.0000,0000.0000
,,City (Small),,,,702005.142,4980362.978,18T,,0000.0000,0000.0000
,,City (Small),,,,703986.973,4980370.301,18T,,0000.0000,0000.0000
,,City (Small),,,,707879.708,4985722.302,18T,,0000.0000,0000.0000
,,City (Small),,,,704472.119,4985934.719,18T,,0000.0000,0000.0000
,,City (Small),,,,704718.952,4985864.791,18T,,0000.0000,0000.0000
,,City (Small),,,,704278.712,4978900.658,18T,,0000.0000,0000.0000
,,City (Small),,,,698954.197,4747221.725,18T,,0000.0000,0000.0000
,,City (Small),,,,698956.337,4746299.276,18T,,0000.0000,0000.0000
,,City (Small),,,,698956.337,4746299.276,18T,,0000.0000,0000.0000
,,City (Small),,,,698527.062,4746153.504,18T,,0000.0000,0000.0000
,,City (Small),,,,698299.879,4747225.062,18T,,0000.0000,0000.0000
,,City (Small),,,,699038.799,4747124.141,18T,,0000.0000,0000.0000
,,City (Small),,,,699038.799,4747124.141,18T,,0000.0000,0000.0000
,,City (Small),,,,687091.616,4749833.953,18T,,0000.0000,0000.0000
,,City (Small),,,,699628.613,4746807.791,18T,,0000.0000,0000.0000
,,City (Small),,,,699495.533,4747448.581,18T,,0000.0000,0000.0000
,,City (Small),,,,699495.211,4747459.686,18T,,0000.0000,0000.0000
,,City (Small),,,,699162.567,4746238.555,18T,,0000.0000,0000.0000
,,City (Small),,,,699475.530,4747292.396,18T,,0000.0000,0000.0000
,,City (Small),,,,699472.342,4748248.164,18T,,0000.0000,0000.0000
,,City (Small),,,,699472.342,4748248.164,18T,,0000.0000,0000.0000
,,City (Small),,,,690176.570,4749707.457,18T,,0000.0000,0000.0000
,,City (Small),,,,699440.470,4747091.315,18T,,0000.0000,0000.0000
,,City (Small),,,,698314.177,4744457.963,18T,,0000.0000,0000.0000
,,City (Small),,,,699126.802,4746626.530,18T,,0000.0000,0000.0000
,,City (Small),,,,699126.802,4746626.530,18T,,0000.0000,0000.0000
,,City (Small),,,,698314.177,4744457.963,18T,,0000.0000,0000.0000
,,City (Small),,,,698351.940,4746837.554,18T,,0000.0000,0000.0000
,,City (Small),,,,699930.869,4751318.034,18T,,0000.0000,0000.0000
,,City (Small),,,,699382.554,4747678.713,18T,,0000.0000,0000.0000
,,City (Small),,,,699153.567,4746549.503,18T,,0000.0000,0000.0000
,,City (Small),,,,695589.494,4748214.437,18T,,0000.0000,0000.0000
,,City (Small),,,,699374.383,4747678.476,18T,,0000.0000,0000.0000
,,City (Small),,,,698314.177,4744457.963,18T,,0000.0000,0000.0000
,,City (Small),,,,695112.861,4747722.985,18T,,0000.0000,0000.0000
,,City (Small),,,,694941.242,4748585.028,18T,,0000.0000,0000.0000
,,City (Small),,,,694819.377,4755472.428,18T,,0000.0000,0000.0000
,,City (Small),,,,699466.453,4749014.905,18T,,0000.0000,0000.0000
,,City (Small),,,,699466.453,4749014.905,18T,,0000.0000,0000.0000
,,City (Small),,,,699677.756,4747087.084,18T,,0000.0000,0000.0000
,,City (Small),,,,699389.636,4747434.396,18T,,0000.0000,0000.0000
,,City (Small),,,,699389.636,4747434.396,18T,,0000.0000,0000.0000
,,City (Small),,,,699389.636,4747434.396,18T,,0000.0000,0000.0000
,,City (Small),,,,699605.354,4745917.945,18T,,0000.0000,0000.0000
,,City (Small),,,,699560.782,4747172.607,18T,,0000.0000,0000.0000
,,City (Small),,,,699560.782,4747172.607,18T,,0000.0000,0000.0000
,,City (Small),,,,694825.300,4748637.313,18T,,0000.0000,0000.0000
,,City (Small),,,,698367.069,4734078.662,18T,,0000.0000,0000.0000
,,City (Small),,,,699476.174,4747270.185,18T,,0000.0000,0000.0000
,,City (Small),,,,699250.540,4747719.346,18T,,0000.0000,0000.0000
,,City (Small),,,,699250.540,4747719.346,18T,,0000.0000,0000.0000
,,City (Small),,,,697853.352,4747112.174,18T,,0000.0000,0000.0000
,,City (Small),,,,690939.557,4749606.357,18T,,0000.0000,0000.0000
,,City (Small),,,,694751.463,4748646.335,18T,,0000.0000,0000.0000
,,City (Small),,,,698748.267,4748405.033,18T,,0000.0000,0000.0000
,,City (Small),,,,697528.902,4749581.379,18T,,0000.0000,0000.0000
,,City (Small),,,,699657.224,4747230.979,18T,,0000.0000,0000.0000
,,City (Small),,,,699657.224,4747230.979,18T,,0000.0000,0000.0000
,,City (Small),,,,698740.167,4746704.268,18T,,0000.0000,0000.0000
,,City (Small),,,,699576.802,4747184.186,18T,,0000.0000,0000.0000
,,City (Small),,,,699021.748,4745734.325,18T,,0000.0000,0000.0000
,,City (Small),,,,699472.631,4747392.343,18T,,0000.0000,0000.0000
,,City (Small),,,,699218.775,4750508.205,18T,,0000.0000,0000.0000
,,City (Small),,,,699055.224,4745990.928,18T,,0000.0000,0000.0000
,,City (Small),,,,699005.868,4746000.615,18T,,0000.0000,0000.0000
,,City (Small),,,,698997.696,4746000.379,18T,,0000.0000,0000.0000
,,City (Small),,,,697529.698,4746991.729,18T,,0000.0000,0000.0000
,,City (Small),,,,699427.025,4746990.894,18T,,0000.0000,0000.0000
,,City (Small),,,,699017.894,4745867.588,18T,,0000.0000,0000.0000
,,City (Small),,,,699017.894,4745867.588,18T,,0000.0000,0000.0000
,,City (Small),,,,698968.859,4745866.170,18T,,0000.0000,0000.0000
,,City (Small),,,,700104.456,4751812.139,18T,,0000.0000,0000.0000
,,City (Small),,,,697933.815,4750282.128,18T,,0000.0000,0000.0000
,,City (Small),,,,694312.537,4748845.087,18T,,0000.0000,0000.0000
,,City (Small),,,,698911.009,4745886.727,18T,,0000.0000,0000.0000
,,City (Small),,,,698911.009,4745886.727,18T,,0000.0000,0000.0000
,,City (Small),,,,698911.009,4745886.727,18T,,0000.0000,0000.0000
,,City (Small),,,,699435.641,4747257.895,18T,,0000.0000,0000.0000
,,City (Small),,,,699423.361,4746835.183,18T,,0000.0000,0000.0000
,,City (Small),,,,699572.085,4747628.636,18T,,0000.0000,0000.0000
,,City (Small),,,,699575.836,4747217.502,18T,,0000.0000,0000.0000
,,City (Small),,,,699575.836,4747217.502,18T,,0000.0000,0000.0000
,,City (Small),,,,697987.466,4747282.750,18T,,0000.0000,0000.0000
,,City (Small),,,,699100.327,4750082.415,18T,,0000.0000,0000.0000
,,City (Small),,,,698967.749,4745621.618,18T,,0000.0000,0000.0000
,,City (Small),,,,699599.911,4746951.449,18T,,0000.0000,0000.0000
,,City (Small),,,,699707.497,4745498.552,18T,,0000.0000,0000.0000
,,City (Small),,,,698961.181,4745565.855,18T,,0000.0000,0000.0000
,,City (Small),,,,698961.181,4745565.855,18T,,0000.0000,0000.0000
,,City (Small),,,,699567.343,4747228.371,18T,,0000.0000,0000.0000
,,City (Small),,,,697097.580,4746945.993,18T,,0000.0000,0000.0000
,,City (Small),,,,698946.761,4745498.751,18T,,0000.0000,0000.0000
,,City (Small),,,,699481.614,4749337.671,18T,,0000.0000,0000.0000
,,City (Small),,,,699481.614,4749337.671,18T,,0000.0000,0000.0000
,,City (Small),,,,699527.132,4747204.975,18T,,0000.0000,0000.0000
,,City (Small),,,,699411.450,4747246.079,18T,,0000.0000,0000.0000
,,City (Small),,,,697103.943,4746723.887,18T,,0000.0000,0000.0000
,,City (Small),,,,699436.906,4749469.750,18T,,0000.0000,0000.0000
,,City (Small),,,,699378.117,4749523.619,18T,,0000.0000,0000.0000
,,City (Small),,,,699378.117,4749523.619,18T,,0000.0000,0000.0000
,,City (Small),,,,699646.165,4748175.405,18T,,0000.0000,0000.0000
,,City (Small),,,,699394.142,4747278.921,18T,,0000.0000,0000.0000
,,City (Small),,,,699447.153,4747424.949,18T,,0000.0000,0000.0000
,,City (Small),,,,699348.137,4749711.699,18T,,0000.0000,0000.0000
,,City (Small),,,,699348.137,4749711.699,18T,,0000.0000,0000.0000
,,City (Small),,,,699925.589,4745593.801,18T,,0000.0000,0000.0000
,,City (Small),,,,699566.376,4747261.687,18T,,0000.0000,0000.0000
,,City (Small),,,,699948.172,4745661.145,18T,,0000.0000,0000.0000
,,City (Small),,,,699948.172,4745661.145,18T,,0000.0000,0000.0000
,,City (Small),,,,699948.172,4745661.145,18T,,0000.0000,0000.0000
,,City (Small),,,,699948.172,4745661.145,18T,,0000.0000,0000.0000
,,City (Small),,,,696062.308,4749983.967,18T,,0000.0000,0000.0000
,,City (Small),,,,699311.923,4749832.910,18T,,0000.0000,0000.0000
,,City (Small),,,,699311.923,4749832.910,18T,,0000.0000,0000.0000
,,City (Small),,,,699361.781,4747266.869,18T,,0000.0000,0000.0000
,,City (Small),,,,699200.469,4749729.647,18T,,0000.0000,0000.0000
,,City (Small),,,,699200.469,4749729.647,18T,,0000.0000,0000.0000
,,City (Small),,,,699200.469,4749729.647,18T,,0000.0000,0000.0000
,,City (Small),,,,699362.746,4747233.553,18T,,0000.0000,0000.0000
,,City (Small),,,,699362.746,4747233.553,18T,,0000.0000,0000.0000
,,City (Small),,,,696105.063,4747051.001,18T,,0000.0000,0000.0000
,,City (Small),,,,700026.027,4745796.783,18T,,0000.0000,0000.0000
,,City (Small),,,,700026.027,4745796.783,18T,,0000.0000,0000.0000
,,City (Small),,,,698896.564,4746386.465,18T,,0000.0000,0000.0000
,,City (Small),,,,698896.564,4746386.465,18T,,0000.0000,0000.0000
,,City (Small),,,,699300.213,4749954.832,18T,,0000.0000,0000.0000
,,City (Small),,,,696397.319,4747126.025,18T,,0000.0000,0000.0000
,,City (Small),,,,698568.559,4747266.156,18T,,0000.0000,0000.0000
,,City (Small),,,,691750.945,4747183.883,18T,,0000.0000,0000.0000
,,City (Small),,,,693367.761,4748718.425,18T,,0000.0000,0000.0000
,,City (Small),,,,690569.261,4744972.752,18T,,0000.0000,0000.0000
,,City (Small),,,,699305.161,4750066.122,18T,,0000.0000,0000.0000
,,City (Small),,,,696312.757,4747223.640,18T,,0000.0000,0000.0000
,,City (Small),,,,696259.363,4747088.745,18T,,0000.0000,0000.0000
,,City (Small),,,,696259.363,4747088.745,18T,,0000.0000,0000.0000
,,City (Small),,,,699392.749,4750146.466,18T,,0000.0000,0000.0000
,,City (Small),,,,698104.240,4746919.333,18T,,0000.0000,0000.0000
,,City (Small),,,,699438.854,4750247.836,18T,,0000.0000,0000.0000
,,City (Small),,,,699438.854,4750247.836,18T,,0000.0000,0000.0000
,,City (Small),,,,699175.244,4750317.994,18T,,0000.0000,0000.0000
,,City (Small),,,,699175.244,4750317.994,18T,,0000.0000,0000.0000
,,City (Small),,,,699175.244,4750317.994,18T,,0000.0000,0000.0000
,,City (Small),,,,699175.244,4750317.994,18T,,0000.0000,0000.0000
,,City (Small),,,,699346.726,4747221.974,18T,,0000.0000,0000.0000
,,City (Small),,,,699346.726,4747221.974,18T,,0000.0000,0000.0000
,,City (Small),,,,696138.636,4747307.588,18T,,0000.0000,0000.0000
,,City (Small),,,,699309.257,4750488.599,18T,,0000.0000,0000.0000
,,City (Small),,,,699309.257,4750488.599,18T,,0000.0000,0000.0000
,,City (Small),,,,699309.257,4750488.599,18T,,0000.0000,0000.0000
,,City (Small),,,,699406.618,4750513.653,18T,,0000.0000,0000.0000
,,City (Small),,,,699876.551,4745592.376,18T,,0000.0000,0000.0000
,,City (Small),,,,699953.548,4745194.485,18T,,0000.0000,0000.0000
,,City (Small),,,,699953.548,4745194.485,18T,,0000.0000,0000.0000
,,City (Small),,,,699433.709,4747324.527,18T,,0000.0000,0000.0000
,,City (Small),,,,700258.307,4751861.081,18T,,0000.0000,0000.0000
,,City (Small),,,,699280.004,4747831.346,18T,,0000.0000,0000.0000
,,City (Small),,,,694684.363,4760225.553,18T,,0000.0000,0000.0000
,,City (Small),,,,694951.343,4765179.102,18T,,0000.0000,0000.0000
,,City (Small),,,,675397.729,4756170.864,18T,,0000.0000,0000.0000
,,City (Small),,,,673311.593,4758918.160,18T,,0000.0000,0000.0000
,,City (Small),,,,675025.453,4756361.380,18T,,0000.0000,0000.0000
,,City (Small),,,,674860.004,4756446.061,18T,,0000.0000,0000.0000
,,City (Small),,,,674823.688,4756589.597,18T,,0000.0000,0000.0000
,,City (Small),,,,672302.844,4757814.830,18T,,0000.0000,0000.0000
,,City (Small),,,,674560.906,4756649.579,18T,,0000.0000,0000.0000
,,City (Small),,,,674500.968,4756759.178,18T,,0000.0000,0000.0000
,,City (Small),,,,674500.968,4756759.178,18T,,0000.0000,0000.0000
,,City (Small),,,,671725.778,4759344.956,18T,,0000.0000,0000.0000
,,City (Small),,,,674342.000,4756910.710,18T,,0000.0000,0000.0000
,,City (Small),,,,674252.539,4756897.323,18T,,0000.0000,0000.0000
,,City (Small),,,,674053.070,4757036.720,18T,,0000.0000,0000.0000
,,City (Small),,,,671724.943,4759378.272,18T,,0000.0000,0000.0000
,,City (Small),,,,673561.887,4757413.204,18T,,0000.0000,0000.0000
,,City (Small),,,,672135.665,4755043.677,18T,,0000.0000,0000.0000
,,City (Small),,,,673400.414,4757342.445,18T,,0000.0000,0000.0000
,,City (Small),,,,673366.098,4757408.251,18T,,0000.0000,0000.0000
,,City (Small),,,,672174.203,4758711.694,18T,,0000.0000,0000.0000
,,City (Small),,,,673290.993,4757473.027,18T,,0000.0000,0000.0000
,,City (Small),,,,673164.418,4757636.515,18T,,0000.0000,0000.0000
,,City (Small),,,,673064.004,4757733.991,18T,,0000.0000,0000.0000
,,City (Small),,,,672778.252,4758060.154,18T,,0000.0000,0000.0000
,,City (Small),,,,672833.672,4758128.225,18T,,0000.0000,0000.0000
,,City (Small),,,,672790.087,4758238.250,18T,,0000.0000,0000.0000
,,City (Small),,,,672704.601,4758391.668,18T,,0000.0000,0000.0000
,,City (Small),,,,671572.304,4759607.806,18T,,0000.0000,0000.0000
,,City (Small),,,,671572.304,4759607.806,18T,,0000.0000,0000.0000
,,City (Small),,,,672344.705,4759071.574,18T,,0000.0000,0000.0000
,,City (Small),,,,675894.162,4758461.661,18T,,0000.0000,0000.0000
,,City (Small),,,,672325.321,4759193.322,18T,,0000.0000,0000.0000
,,City (Small),,,,675509.151,4755006.898,18T,,0000.0000,0000.0000
,,City (Small),,,,675192.892,4756198.967,18T,,0000.0000,0000.0000
,,City (Small),,,,672255.828,4759036.003,18T,,0000.0000,0000.0000
,,City (Small),,,,675364.953,4755536.612,18T,,0000.0000,0000.0000
,,City (Small),,,,671892.231,4759215.782,18T,,0000.0000,0000.0000
,,City (Small),,,,671892.231,4759215.782,18T,,0000.0000,0000.0000
,,City (Small),,,,678691.545,4756355.896,18T,,0000.0000,0000.0000
,,City (Small),,,,671549.229,4759551.667,18T,,0000.0000,0000.0000
,,City (Small),,,,671884.354,4759204.472,18T,,0000.0000,0000.0000
,,City (Small),,,,690146.760,4899985.536,18T,,0000.0000,0000.0000
,,City (Small),,,,700728.965,4755887.301,18T,,0000.0000,0000.0000
,,City (Small),,,,698911.009,4745886.727,18T,,0000.0000,0000.0000
,,City (Small),,,,694819.377,4755472.428,18T,,0000.0000,0000.0000
,,City (Small),,,,700902.026,4756392.541,18T,,0000.0000,0000.0000
,,City (Small),,,,694644.327,4757323.557,18T,,0000.0000,0000.0000
,,City (Small),,,,701083.001,4754397.148,18T,,0000.0000,0000.0000
,,City (Small),,,,694435.210,4782692.275,18T,,0000.0000,0000.0000
,,City (Small),,,,692562.792,4784750.810,18T,,0000.0000,0000.0000
,,City (Small),,,,694698.409,4783444.501,18T,,0000.0000,0000.0000
,,City (Small),,,,694014.954,4782024.502,18T,,0000.0000,0000.0000
,,City (Small),,,,694337.985,4782678.382,18T,,0000.0000,0000.0000
,,City (Small),,,,694313.599,4782677.686,18T,,0000.0000,0000.0000
,,City (Small),,,,692873.855,4786971.468,18T,,0000.0000,0000.0000
,,City (Small),,,,694335.764,4782756.123,18T,,0000.0000,0000.0000
,,City (Small),,,,692506.729,4778680.620,18T,,0000.0000,0000.0000
,,City (Small),,,,694351.507,4782489.816,18T,,0000.0000,0000.0000
,,City (Small),,,,690887.470,4738502.288,18T,,0000.0000,0000.0000
,,City (Small),,,,694423.923,4741424.016,18T,,0000.0000,0000.0000
,,City (Small),,,,698228.826,4743444.090,18T,,0000.0000,0000.0000
,,City (Small),,,,696349.976,4740178.260,18T,,0000.0000,0000.0000
,,City (Small),,,,689392.197,4742862.027,18T,,0000.0000,0000.0000
,,City (Small),,,,680444.951,4742110.662,18T,,0000.0000,0000.0000
,,City (Small),,,,682524.300,4739287.197,18T,,0000.0000,0000.0000
,,City (Small),,,,681615.506,4736496.131,18T,,0000.0000,0000.0000
,,City (Small),,,,678088.309,4740538.047,18T,,0000.0000,0000.0000
,,City (Small),,,,677748.425,4740707.073,18T,,0000.0000,0000.0000
,,City (Small),,,,678136.230,4740583.735,18T,,0000.0000,0000.0000
,,City (Small),,,,677848.123,4740331.822,18T,,0000.0000,0000.0000
,,City (Small),,,,673507.079,4779148.093,18T,,0000.0000,0000.0000
,,City (Small),,,,678191.406,4777079.748,18T,,0000.0000,0000.0000
,,City (Small),,,,680612.914,4774476.281,18T,,0000.0000,0000.0000
,,City (Small),,,,678839.372,4779063.774,18T,,0000.0000,0000.0000
,,City (Small),,,,680819.598,4774359.510,18T,,0000.0000,0000.0000
,,City (Small),,,,681029.300,4774742.929,18T,,0000.0000,0000.0000
,,City (Small),,,,680698.411,4774322.958,18T,,0000.0000,0000.0000
,,City (Small),,,,680650.760,4774277.243,18T,,0000.0000,0000.0000
,,City (Small),,,,680618.208,4774276.381,18T,,0000.0000,0000.0000
,,City (Small),,,,680576.341,4774319.725,18T,,0000.0000,0000.0000
,,City (Small),,,,680720.177,4774423.556,18T,,0000.0000,0000.0000
,,City (Small),,,,677483.506,4778005.892,18T,,0000.0000,0000.0000
,,City (Small),,,,675529.942,4779277.724,18T,,0000.0000,0000.0000
,,City (Small),,,,675529.942,4779277.724,18T,,0000.0000,0000.0000
,,City (Small),,,,675520.665,4779321.937,18T,,0000.0000,0000.0000
,,City (Small),,,,679676.287,4769839.544,18T,,0000.0000,0000.0000
,,City (Small),,,,676171.046,4789073.867,18T,,0000.0000,0000.0000
,,City (Small),,,,677577.661,4786243.267,18T,,0000.0000,0000.0000
,,City (Small),,,,677705.804,4788491.518,18T,,0000.0000,0000.0000
,,City (Small),,,,680184.177,4786356.341,18T,,0000.0000,0000.0000
,,City (Small),,,,674964.388,4789231.585,18T,,0000.0000,0000.0000
,,City (Small),,,,681285.777,4785896.641,18T,,0000.0000,0000.0000
,,City (Small),,,,680066.326,4786508.806,18T,,0000.0000,0000.0000
,,City (Small),,,,680882.819,4785763.654,18T,,0000.0000,0000.0000
,,City (Small),,,,676969.519,4785871.776,18T,,0000.0000,0000.0000
,,City (Small),,,,677334.560,4788392.905,18T,,0000.0000,0000.0000
,,City (Small),,,,677334.560,4788392.905,18T,,0000.0000,0000.0000
,,City (Small),,,,677351.092,4788382.224,18T,,0000.0000,0000.0000
,,City (Small),,,,679952.784,4788339.538,18T,,0000.0000,0000.0000
,,City (Small),,,,677463.026,4784406.576,18T,,0000.0000,0000.0000
,,City (Small),,,,677569.536,4784687.190,18T,,0000.0000,0000.0000
,,City (Small),,,,674733.598,4789358.998,18T,,0000.0000,0000.0000
,,City (Small),,,,686630.570,4749354.655,18T,,0000.0000,0000.0000
,,City (Small),,,,685126.060,4745424.334,18T,,0000.0000,0000.0000
,,City (Small),,,,682522.516,4747688.529,18T,,0000.0000,0000.0000
,,City (Small),,,,685825.514,4747688.071,18T,,0000.0000,0000.0000
,,City (Small),,,,680304.952,4746829.916,18T,,0000.0000,0000.0000
,,City (Small),,,,686262.621,4748755.665,18T,,0000.0000,0000.0000
,,City (Small),,,,691151.923,4765427.529,18T,,0000.0000,0000.0000
,,City (Small),,,,691665.020,4759040.120,18T,,0000.0000,0000.0000
,,City (Small),,,,691027.975,4761978.680,18T,,0000.0000,0000.0000
,,City (Small),,,,688071.465,4760596.520,18T,,0000.0000,0000.0000
,,City (Small),,,,690983.498,4760354.782,18T,,0000.0000,0000.0000
,,City (Small),,,,687089.367,4756213.072,18T,,0000.0000,0000.0000
,,City (Small),,,,690997.950,4761299.883,18T,,0000.0000,0000.0000
,,City (Small),,,,691143.885,4761626.263,18T,,0000.0000,0000.0000
,,City (Small),,,,691214.566,4762017.231,18T,,0000.0000,0000.0000
,,City (Small),,,,691206.413,4762017.003,18T,,0000.0000,0000.0000
,,City (Small),,,,691641.223,4762807.152,18T,,0000.0000,0000.0000
,,City (Small),,,,691011.267,4760822.348,18T,,0000.0000,0000.0000
,,City (Small),,,,691011.267,4760822.348,18T,,0000.0000,0000.0000
,,City (Small),,,,702580.165,4761510.429,18T,,0000.0000,0000.0000
,,City (Small),,,,700471.949,4762715.508,18T,,0000.0000,0000.0000
,,City (Small),,,,702105.337,4761007.331,18T,,0000.0000,0000.0000
,,City (Small),,,,702039.444,4761027.618,18T,,0000.0000,0000.0000
,,City (Small),,,,702039.444,4761027.618,18T,,0000.0000,0000.0000
,,City (Small),,,,701506.387,4762223.466,18T,,0000.0000,0000.0000
,,City (Small),,,,701129.326,4764502.099,18T,,0000.0000,0000.0000
,,City (Small),,,,692935.237,4763210.273,18T,,0000.0000,0000.0000
,,City (Small),,,,701652.336,4759760.199,18T,,0000.0000,0000.0000
,,City (Small),,,,702499.609,4761474.701,18T,,0000.0000,0000.0000
,,City (Small),,,,702499.609,4761474.701,18T,,0000.0000,0000.0000
,,City (Small),,,,702101.077,4761151.703,18T,,0000.0000,0000.0000
,,City (Small),,,,701421.965,4761209.504,18T,,0000.0000,0000.0000
,,City (Small),,,,701421.965,4761209.504,18T,,0000.0000,0000.0000
,,City (Small),,,,702071.080,4761061.896,18T,,0000.0000,0000.0000
,,City (Small),,,,703196.255,4764674.326,18T,,0000.0000,0000.0000
,,City (Small),,,,700784.385,4763747.255,18T,,0000.0000,0000.0000
,,City (Small),,,,702320.486,4759802.125,18T,,0000.0000,0000.0000
,,City (Small),,,,702320.486,4759802.125,18T,,0000.0000,0000.0000
,,City (Small),,,,698110.940,4763380.355,18T,,0000.0000,0000.0000
,,City (Small),,,,702031.683,4760460.514,18T,,0000.0000,0000.0000
,,City (Small),,,,702071.805,4760483.928,18T,,0000.0000,0000.0000
,,City (Small),,,,706060.596,4764370.948,18T,,0000.0000,0000.0000
,,City (Small),,,,705328.732,4763204.041,18T,,0000.0000,0000.0000
